Date,Loc.,Race No.,Type,Going,Course,Purse,Place,No.,Horse,Jockey,Trainer,Act. Wt.,Decl. Horse Wt.,Draw,LBW,Running Pos.,Finish Time,Win Odds
11/8/2020,HV,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",9,6,ALL IN MIND(D200),K Teetan,A S Cruz,120,1198,7,"""5-1/2""",9 8 9,01:10.8,6.5
11/8/2020,HV,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",10,8,GREEN AEON(D392),N Callan,C Fownes,120,1066,9,"""10-1/4""",12 12 10,01:11.5,9
11/8/2020,HV,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",11,9,BEAUTY AMIGO(C124),C Y Ho,D A Hayes,117,1103,11,"""10-1/4""",3 4 11,01:11.5,57
11/8/2020,HV,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 2,200,000",12,12,TEAM SPIRIT(B230),M L Yeung,W Y So,116,1217,8,"""12-1/2""",2 2 12,01:11.9,75
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",1,11,CHUNGHWA JINGSHEN(D148),K Teetan,L Ho,122,1120,9,"""-""",5 3 1,00:57.8,7.2
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",2,10,READY CONQUEROR(D204),H T Mo,Y S Tsui,121,1050,8,"""NOSE""",3 4 2,00:57.8,43
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",3,3,SPEEDY OPTIMIST(C253),Z Purton,C H Yip,131,1231,1,"""3/4""",6 5 3,00:57.9,2.3
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",4,2,PRAWN YEAH YEAH(B381),A Badel,R Gibson,132,1160,11,"""3/4""",10 9 4,00:57.9,16
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",5,6,EVERBRAVE(A364),N Callan,K L Man,130,1210,4,"""3/4""",11 8 5,00:57.9,13
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",6,7,GREEN ENVY(C313),A Hamelin,C Fownes,129,1144,6,"""2-1/4""",12 12 6,00:58.1,8.3
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",7,4,THE ABRAXAS(C212),J Moreira,Y S Tsui,131,1186,12,"""2-1/2""",2 2 7,00:58.2,4
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",8,12,JIMSON THE DRAGON(C017),V Borges,C H Yip,113,1051,10,"""3""",1 1 8,00:58.2,16
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",9,8,SUPREME PATROL(C300),H W Lai,D E Ferraris,128,1200,2,"""4""",7 6 9,00:58.4,77
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",10,1,GLORIOUS BUDDY(C405),B Shinn,D J Hall,133,1027,7,"""5""",9 10 10,00:58.6,81
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",11,9,COOL ACE(D154),M L Yeung,C W Chang,125,1022,5,"""9-1/2""",8 11 11,00:59.3,80
11/11/2020,HV,1,Class 5 - 1000M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",12,5,WONDERFUL TIMES(D135),C Wong,A T Millard,126,1097,3,"""11-1/4""",4 7 12,00:59.5,82
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",1,4,HAY RUN(V337),K C Leung,L Ho,128,1122,8,"""-""",4 5 5 5 2 1,02:17.9,17
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",2,7,SOCKET ELITE(C362),M F Poon,C H Yip,117,1050,3,"""SH""",3 4 3 4 3 2,02:17.9,134
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",3,12,YOUNG GLORY(B292),A Badel,D E Ferraris,113,1239,9,"""1-1/2""",9 10 9 9 5 3,02:18.1,8.8
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",4,9,THE JOY OF GIVING(A249),M L Yeung,C W Chang,116,1018,6,"""1-3/4""",12 12 11 11 9 4,02:18.2,32
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",5,2,SALTO OLIMPICO(A350),H N Wong,D J Hall,130,1099,2,"""3-1/4""",7 6 6 8 8 5,02:18.4,15
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",6,3,SKY GEM(C251),J Moreira,C Fownes,133,1198,4,"""3-1/4""",11 11 12 12 12 6,02:18.4,2.6
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",7,5,FORTUNE PATROL(A245),A Hamelin,A T Millard,124,1038,11,"""3-3/4""",10 8 7 7 7 7,02:18.5,11
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",8,1,JOLLY FOREVER(D331),C Y Ho,C Fownes,133,1086,1,"""4""",8 9 10 10 10 8,02:18.5,11
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",9,8,ART OF RAW(V368),V Borges,C W Chang,116,1088,12,"""9-1/4""",1 1 1 1 1 9,02:19.4,7.5
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",10,6,MASTER ROMAN(B455),N Callan,W Y So,121,961,5,"""14-3/4""",6 7 8 6 6 10,02:20.3,10
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",11,11,JOY N FUN LEGEND(D012),H T Mo,T P Yung,110,1137,7,"""16""",2 2 2 2 4 11,02:20.4,78
11/11/2020,HV,2,Class 5 - 2200M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 750,000",12,10,WICKER(B425),K Teetan,R Gibson,115,1161,10,"""26""",5 3 4 3 11 12,02:22.0,7.4
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",1,9,COLONEL(D090),V Borges,P F Yiu,122,1156,3,"""-""",2 2 1,01:10.2,6.1
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",2,11,WINNING WAYS(B332),A Badel,C S Shum,119,1194,1,"""2-1/2""",6 6 2,01:10.6,9.3
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",3,3,HERE COMES TED(C457),K Teetan,D E Ferraris,131,1229,8,"""2-1/2""",8 8 3,01:10.6,2.6
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",4,7,YEE CHEONG WARRIOR(E025),M L Yeung,D A Hayes,128,1069,2,"""2-3/4""",9 9 4,01:10.6,46
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",5,6,TOP MILITARY(B424),Z Purton,T P Yung,128,1141,6,"""4""",5 5 5,01:10.8,10
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",6,2,MAGIC SUPREME(D144),J Moreira,K L Man,132,1076,5,"""5""",4 4 6,01:11.0,16
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",7,12,SUPER EIGHTEEN(A323),A Hamelin,A T Millard,118,1242,12,"""5-1/2""",12 12 7,01:11.1,22
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",8,10,SUPER KIN(C011),C Y Ho,C Fownes,119,1281,10,"""5-1/2""",11 10 8,01:11.1,5.2
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",9,1,VERY SWEET ORANGE(A300),K H Chan,Y S Tsui,126,1154,4,"""6-1/2""",1 1 9,01:11.2,17
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",10,8,ALLOY KING(D287),H N Wong,K H Ting,120,1073,7,"""7""",3 3 10,01:11.3,16
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",11,4,COUNTRY BOY(D348),N Callan,J Size,128,1120,9,"""7-1/2""",10 11 11,01:11.4,98
11/11/2020,HV,3,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",12,5,LIGHT OF WANSHI(E009),T Piccone,W Y So,128,1113,11,"""14-1/4""",7 7 12,01:12.5,47
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",1,7,BEST FOR YOU(C223),K Teetan,Y S Tsui,123,1009,3,"""-""",5 5 3 1,01:40.5,10
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",2,3,ZHAN JIANG ROCKS(B406),Z Purton,W Y So,133,1071,11,"""N""",8 7 6 2,01:40.5,7.6
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",3,9,LADY FIRST(B013),J Moreira,A S Cruz,122,1020,6,"""1/2""",1 1 1 3,01:40.6,2.9
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",4,8,ROYAL RACER(B460),C Y Ho,C Fownes,123,1099,9,"""1-3/4""",9 9 9 4,01:40.7,9
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",5,5,MALDIVES(D329),N Callan,D J Hall,128,1138,2,"""1-3/4""",4 4 5 5,01:40.8,3.4
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",6,10,HAPPY ICHIBAN(D037),A Hamelin,D J Whyte,120,1280,7,"""3-1/2""",6 6 7 6,01:41.0,23
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",7,1,JUDY'S STAR(C311),A Badel,P O'Sullivan,133,1151,5,"""5-1/4""",3 2 4 7,01:41.3,8.6
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",8,4,COMPASSION STAR(A121),T Piccone,K L Man,129,1088,1,"""5-3/4""",2 3 2 8,01:41.4,42
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",9,6,AFTER ME(B300),H W Lai,D E Ferraris,126,1069,10,"""6-1/4""",11 11 11 9,01:41.5,35
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",10,11,FRESH POWER(B067),H N Wong,Y S Tsui,115,1008,8,"""6-3/4""",7 8 8 10,01:41.6,54
11/11/2020,HV,4,Class 4 - 1650M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",11,2,VOLPINO(B161),H T Mo,T P Yung,130,1119,4,"""7""",10 10 10 11,01:41.6,55
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",1,1,ORIENTAL ELITE(A282),N Callan,P O'Sullivan,125,1133,7,"""-""",7 6 1,01:10.2,14
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",2,3,GOODLUCK GOODLUCK(B188),K C Leung,W Y So,129,1248,1,"""1/2""",1 1 2,01:10.3,7.3
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",3,5,MELBOURNE HALL(D118),Z Purton,D J Hall,127,1042,2,"""3/4""",4 4 3,01:10.3,4.1
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",4,4,AMBITIOUS HEART(V303),A Hamelin,D E Ferraris,127,1196,3,"""1-3/4""",5 5 4,01:10.4,10
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",5,12,NOBLE DESIRE(C540),K Teetan,D J Whyte,116,1084,11,"""3-3/4""",9 8 5,01:10.8,8.7
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",6,2,WHISKEY NEAT(D150),J Moreira,C Fownes,130,1150,8,"""4-1/4""",2 3 6,01:10.8,4.9
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",7,9,ALL BEST FRIENDS(A217),C Y Ho,K L Man,120,1083,12,"""4-1/2""",8 7 7,01:10.9,56
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",8,8,HIN YUEN BIS(D181),H N Wong,K H Ting,121,1117,6,"""4-3/4""",3 2 8,01:10.9,3.8
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",9,11,FUN TIMES(B079),A Badel,A T Millard,117,1148,9,"""7""",10 9 9,01:11.3,26
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",10,7,TOP ACCOLADE(D302),V Borges,C S Shum,127,1066,10,"""11-1/4""",11 10 10,01:12.0,81
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",11,6,THE SUBMARINE(D300),H T Mo,Y S Tsui,124,1064,4,"""26-1/2""",12 11 11,01:14.4,129
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",UR,10,THE ELITES(D330),M F Poon,F C Lor,118,1092,5,"""---""",6,---,132
11/11/2020,HV,5,Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 1,000,000",WV,,CALIFORNIA LEVEE(C523),N Callan,A S Cruz,131,---,---,"""---""",---,---,---
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",1,6,NAMJONG PLUS(B048),K Teetan,Y S Tsui,127,1101,1,"""-""",5 4 2 1,01:40.3,6.4
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",2,2,REEL BIZZY(C138),Z Purton,C S Shum,133,1091,8,"""HD""",3 5 4 2,01:40.4,6.6
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",3,3,WORLD FAMOUS(C288),V Borges,P F Yiu,133,1136,5,"""1-1/2""",2 1 1 3,01:40.6,10
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",4,8,GIFT OF LIFELINE(C172),A Hamelin,A T Millard,124,1017,3,"""2-1/2""",6 8 8 4,01:40.7,8
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",5,7,FLASH FAMOUS(B162),T Piccone,F C Lor,124,1164,4,"""3""",11 10 9 5,01:40.8,24
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",6,4,DELIGHTFUL LAOS(D321),C Y Ho,A S Cruz,131,1176,9,"""3""",12 12 12 6,01:40.8,16
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",7,11,SMILING CITY(D113),J Moreira,D J Whyte,118,1077,12,"""3-1/2""",7 6 7 7,01:40.9,3.5
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",8,5,LEGION OF MERIT(D419),N Callan,D J Hall,128,1233,2,"""5""",8 7 5 8,01:41.1,125
11/11/2020,HV,6,Class 3 - 1650M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,500,000",9,10,LEAP OF FAITH(C386),A Badel,J Size,121,1108,7,"""6""",9 11 11 9,01:41.3,4.6
